,overall_qual_x,gr_liv_area_x,garage_area_x,garage_cars_x,total_bsmt_sf_x,1st_flr_sf_x,year_built_x,year_remod/add_x,full_bath_x,garage_yr_blt_x,mas_vnr_area_x,totrms_abvgrd_x,fireplaces_x,ms_subclass_x,open_porch_sf_x,wood_deck_sf_x,lot_area_x,bsmt_full_bath_x,half_bath_x,2nd_flr_sf_x,bsmt_unf_sf_x,bedroom_abvgr_x,screen_porch_x,overall_cond_x,saleprice_x
1785,7,1823,626.0,2.0,928.0,928,2000,2001,2,2000.0,0.0,6,0,60,36,192,12192,1.0,1,895,265.0,3,0,5,235000
1786,8,1646,525.0,2.0,1594.0,1646,2004,2005,2,2004.0,186.0,5,1,120,53,128,3842,1.0,0,0,30.0,2,155,5,300000
1787,4,1092,0.0,0.0,546.0,546,1970,1970,1,1980.0,0.0,5,0,160,0,0,1936,0.0,1,546,546.0,3,0,7,90500
1788,5,1728,576.0,2.0,1728.0,1728,1965,1965,2,1987.0,108.0,10,0,90,0,0,13101,0.0,0,0,1497.0,6,0,5,142600
1789,7,1573,544.0,2.0,1573.0,1573,2002,2002,2,2002.0,110.0,6,0,20,72,0,9808,1.0,0,0,785.0,3,0,5,227000
1790,7,2480,400.0,2.0,920.0,1240,1940,1950,2,1940.0,0.0,13,2,90,0,0,8145,0.0,1,1240,674.0,5,0,6,205000
1791,8,1341,482.0,2.0,1341.0,1341,1999,2000,1,1999.0,158.0,5,1,20,84,240,17227,1.0,1,0,426.0,1,0,5,246900
1792,4,1361,185.0,1.0,173.0,825,1895,1950,1,1895.0,0.0,6,0,70,123,0,5280,0.0,0,536,173.0,2,0,7,89000
1793,4,1120,480.0,2.0,744.0,792,1948,1950,1,1956.0,0.0,5,0,50,0,0,11792,0.0,0,328,744.0,2,160,5,64000
1794,8,1226,484.0,2.0,1226.0,1226,1978,1978,1,1978.0,0.0,4,1,120,60,133,3876,1.0,0,0,48.0,1,0,5,170000
1795,9,2822,1020.0,3.0,1734.0,1734,2008,2009,3,2009.0,424.0,12,1,60,170,52,13891,0.0,1,1088,1734.0,4,192,5,582933
1796,6,1103,440.0,2.0,1103.0,1103,1925,1980,1,1976.0,0.0,5,1,30,120,166,6000,0.0,0,0,706.0,2,0,6,110500
1797,6,1179,622.0,2.0,1179.0,1179,1960,1960,1,1960.0,198.0,5,0,20,0,0,8240,0.0,0,0,1179.0,2,0,6,110000
1798,5,698,0.0,0.0,698.0,698,1947,2008,1,1980.0,0.0,4,0,20,200,0,9405,0.0,0,0,698.0,2,0,9,118000
1799,7,2046,871.0,3.0,998.0,1006,2003,2004,2,2003.0,292.0,8,1,60,62,320,10625,1.0,1,1040,132.0,3,0,5,284000
1800,6,1716,490.0,2.0,858.0,858,1962,1962,1,1962.0,318.0,8,1,60,84,0,9247,0.0,1,858,539.0,4,120,6,171000
1801,7,1812,478.0,2.0,835.0,871,2004,2004,2,2004.0,0.0,8,0,60,91,146,10628,0.0,1,941,835.0,3,0,5,193000
1802,5,1178,502.0,2.0,1090.0,1178,1976,2003,1,1976.0,0.0,6,0,20,44,0,11000,1.0,1,0,0.0,3,88,6,135000
1803,7,1636,288.0,1.0,818.0,818,1919,1950,1,1919.0,0.0,7,1,70,0,0,9399,0.0,1,818,818.0,4,0,8,167000
1804,4,864,528.0,1.0,576.0,864,1950,1950,1,1952.0,0.0,5,0,20,0,0,7200,0.0,0,0,576.0,2,115,5,105000
1805,7,1588,472.0,2.0,1588.0,1588,1999,1999,2,1999.0,183.0,6,0,20,29,158,10264,0.0,0,0,426.0,3,0,5,214000
1806,8,1914,746.0,3.0,1420.0,1426,2004,2004,2,2004.0,112.0,9,1,60,127,168,13215,1.0,1,488,426.0,3,0,5,279000
1807,6,1875,485.0,2.0,675.0,1109,1975,2000,3,1975.0,248.0,8,1,80,28,48,10530,0.0,0,766,127.0,3,0,6,184500
1808,3,1183,308.0,1.0,649.0,679,1948,2002,1,1981.0,0.0,6,0,50,176,0,6000,0.0,1,504,318.0,2,0,7,120000
1809,6,1730,528.0,2.0,816.0,833,1992,1992,2,1992.0,0.0,6,0,60,91,0,7703,0.0,1,897,400.0,3,168,6,171500
1810,7,1250,528.0,2.0,625.0,625,2006,2007,2,2006.0,0.0,5,0,160,54,0,4251,0.0,1,625,625.0,2,0,5,164700
1811,6,2559,506.0,2.0,868.0,1313,1989,1989,2,1989.0,232.0,9,1,60,245,0,12128,0.0,1,1246,319.0,4,168,4,209000
1812,7,1548,388.0,2.0,1365.0,1548,2004,2004,2,2004.0,18.0,7,1,120,20,143,3072,1.0,0,0,306.0,2,0,5,225000
1813,5,1184,0.0,0.0,658.0,658,1910,1996,1,1980.0,0.0,8,0,50,151,0,8410,0.0,0,526,658.0,5,0,3,81000
1814,8,1670,928.0,3.0,1670.0,1670,2006,2006,2,2006.0,0.0,6,1,20,240,0,15218,1.0,1,0,108.0,2,0,5,336820
1815,7,2062,454.0,2.0,1157.0,1180,1988,1989,2,1988.0,128.0,7,1,60,55,60,14364,1.0,1,882,92.0,3,154,5,277000
1816,5,894,312.0,1.0,894.0,894,1960,1960,1,1965.0,0.0,5,0,20,0,0,8680,0.0,0,0,894.0,3,0,7,117600
1817,6,1668,271.0,1.0,856.0,1112,1950,2005,1,1950.0,0.0,6,0,50,0,0,9600,0.0,1,556,736.0,3,0,8,140000
1818,9,1766,874.0,3.0,1751.0,1766,2008,2008,2,2008.0,402.0,8,2,20,36,216,11778,1.0,1,0,598.0,3,0,5,395039
1819,6,1496,572.0,2.0,768.0,768,2007,2007,3,2007.0,0.0,7,0,60,0,100,15810,0.0,0,728,768.0,3,0,5,181755
1820,7,1400,612.0,2.0,1400.0,1400,2005,2006,2,2005.0,118.0,6,0,20,55,144,11024,0.0,0,0,1400.0,3,0,5,186800
1821,5,2140,549.0,2.0,744.0,825,1965,1965,2,1965.0,0.0,7,1,60,40,0,8970,0.0,1,1315,356.0,4,0,6,177500
1822,4,968,216.0,1.0,656.0,968,1927,2007,2,1928.0,0.0,5,0,30,0,0,10800,0.0,0,0,656.0,4,0,6,64500
1823,7,1488,506.0,2.0,1488.0,1488,2004,2005,2,2004.0,0.0,6,1,120,50,168,4835,1.0,0,0,190.0,2,0,5,260000
1824,7,1266,388.0,2.0,1266.0,1266,2007,2007,2,2007.0,16.0,6,1,20,16,100,3710,0.0,0,0,1266.0,2,0,5,185485
1825,5,875,180.0,1.0,715.0,875,1931,1993,1,1931.0,0.0,5,0,30,0,48,6120,1.0,0,0,506.0,2,0,7,105000
1826,6,1855,512.0,2.0,528.0,1094,1976,1994,2,1976.0,360.0,7,1,80,100,113,9600,0.0,1,761,528.0,3,0,7,187000
1827,7,1621,440.0,2.0,1208.0,1621,1984,1998,2,1984.0,0.0,8,0,20,45,108,14145,1.0,0,0,995.0,3,0,7,202500
1828,7,1614,878.0,3.0,1614.0,1614,2005,2006,2,2005.0,210.0,7,0,20,38,100,9926,1.0,0,0,436.0,3,0,5,245700
1829,6,1266,283.0,1.0,630.0,630,1980,1980,1,1980.0,0.0,5,2,160,0,340,8012,0.0,1,636,630.0,2,0,5,128000
1830,8,2098,878.0,3.0,1030.0,1038,2005,2005,2,2005.0,178.0,8,1,60,52,192,10240,0.0,1,1060,1030.0,3,0,5,275500
1831,7,1983,490.0,2.0,978.0,1005,1999,1999,2,1999.0,344.0,9,1,60,0,0,10762,0.0,1,978,284.0,3,0,5,225000
1832,5,1183,288.0,1.0,528.0,1183,1959,1959,1,1959.0,0.0,6,0,80,0,0,8000,1.0,0,0,0.0,3,0,5,138000
1833,6,1092,264.0,1.0,525.0,525,1971,1971,1,1971.0,381.0,6,0,160,0,0,1680,0.0,1,567,525.0,3,0,5,88000
1834,9,2643,694.0,3.0,2153.0,2069,2006,2006,2,2006.0,772.0,9,1,60,84,414,13693,0.0,1,574,2153.0,3,0,5,380000
1835,8,1660,660.0,3.0,1660.0,1660,2007,2007,2,2007.0,292.0,7,1,20,120,133,10625,0.0,0,0,1660.0,3,0,5,256000
1836,5,900,576.0,2.0,900.0,900,1951,2000,1,2005.0,0.0,5,0,20,32,222,7200,0.0,0,0,180.0,3,0,7,134800
1837,6,1229,462.0,2.0,561.0,561,1980,1980,1,1980.0,0.0,5,1,160,0,154,1612,0.0,1,668,561.0,2,0,6,121000
1838,7,1761,578.0,2.0,874.0,874,2007,2007,3,2007.0,0.0,7,0,60,105,144,10207,0.0,0,887,874.0,3,0,6,227875
1839,8,1694,776.0,3.0,1694.0,1694,2008,2008,2,2008.0,72.0,7,0,20,33,160,10475,0.0,0,0,1694.0,3,0,5,245350
1840,5,1248,0.0,0.0,624.0,624,1920,1950,2,1980.0,0.0,8,0,90,130,0,5976,0.0,0,624,624.0,2,0,7,93500
1841,5,835,366.0,1.0,458.0,835,1920,1950,1,1920.0,0.0,5,0,30,0,0,10625,0.0,0,0,350.0,2,0,5,83000
1842,6,1953,501.0,2.0,1580.0,1079,1992,1992,2,1992.0,0.0,9,2,60,231,216,53107,1.0,1,874,595.0,3,0,5,240000
1843,5,1173,240.0,1.0,592.0,933,1901,1950,2,1920.0,0.0,7,0,45,25,0,5680,0.0,0,240,592.0,3,0,4,113000
1844,6,1215,297.0,1.0,1215.0,1215,1958,1998,1,1958.0,176.0,6,0,20,0,0,12400,0.0,0,0,630.0,3,234,7,155000
1845,6,912,288.0,1.0,912.0,912,1961,1996,1,1962.0,0.0,5,0,20,0,168,6768,1.0,0,0,80.0,3,0,8,142000
1846,6,904,180.0,1.0,884.0,904,1926,2004,1,1926.0,0.0,4,0,45,0,0,6000,0.0,0,0,884.0,2,0,7,119000
1847,6,1750,423.0,1.0,983.0,983,1940,1985,2,1989.0,0.0,7,0,50,0,245,12508,1.0,0,767,323.0,4,0,7,160000
1848,6,1593,398.0,2.0,839.0,864,2004,2004,2,2004.0,0.0,8,1,60,75,100,7415,1.0,1,729,80.0,3,0,5,193000
1849,8,2202,517.0,2.0,1105.0,1105,1992,1993,2,1992.0,309.0,9,1,60,65,0,11762,1.0,1,1097,770.0,4,144,5,263000
1850,7,1310,400.0,2.0,1310.0,1310,2005,2005,2,2005.0,0.0,6,1,20,0,0,8767,0.0,0,0,1286.0,3,0,5,164990
1851,4,948,280.0,1.0,948.0,948,1954,1954,1,1956.0,0.0,5,1,20,36,0,8190,1.0,0,0,216.0,3,0,6,119000
1852,8,1448,692.0,2.0,1372.0,1448,2006,2007,2,2006.0,238.0,6,1,20,140,0,7500,0.0,0,0,1348.0,2,0,5,238500
1853,7,1533,576.0,2.0,1533.0,1533,1975,1975,2,1975.0,0.0,5,2,20,54,200,70761,1.0,0,0,878.0,2,0,5,280000
1854,8,1565,476.0,2.0,1511.0,1565,2006,2007,2,2006.0,36.0,5,0,120,120,0,3784,1.0,0,0,1451.0,2,0,5,193800
1855,5,1060,572.0,2.0,1040.0,1060,1976,1976,1,1976.0,0.0,6,1,120,110,100,4224,1.0,0,0,200.0,3,0,7,129900
1856,5,990,672.0,2.0,990.0,990,1994,1995,1,1996.0,0.0,5,0,20,0,0,9245,0.0,0,0,304.0,3,0,5,145000
1857,8,1787,748.0,3.0,1753.0,1787,2001,2002,2,2001.0,178.0,7,1,20,150,198,14781,0.0,0,0,1753.0,3,0,5,275000
1858,3,1040,400.0,2.0,0.0,1040,1950,1950,2,1950.0,0.0,6,0,90,0,0,8544,0.0,0,0,0.0,2,0,4,81400
1859,5,1089,252.0,1.0,1089.0,1089,1954,1954,1,1954.0,0.0,5,1,20,0,328,7440,1.0,0,0,916.0,3,0,6,125000
1860,4,861,288.0,2.0,861.0,861,1920,1950,1,1920.0,0.0,5,0,30,0,0,7404,0.0,0,0,861.0,2,0,6,80000
1861,5,1296,260.0,1.0,1107.0,1296,1924,1999,2,1979.0,203.0,5,1,30,0,0,4853,0.0,0,0,974.0,2,0,6,104000
1862,7,1720,527.0,2.0,1720.0,1720,1996,1996,2,1996.0,338.0,7,1,20,56,240,10593,1.0,0,0,801.0,3,0,5,260400
1863,7,1479,484.0,2.0,725.0,725,1981,2003,2,1981.0,306.0,6,1,60,72,167,12090,0.0,1,754,404.0,3,0,7,176000
1864,5,1040,264.0,1.0,1040.0,1040,1966,1966,1,1966.0,442.0,6,0,20,90,0,11677,1.0,0,0,30.0,3,0,4,123000
1865,9,2172,687.0,3.0,1519.0,1533,2000,2000,2,2000.0,295.0,8,1,60,153,162,11000,0.0,1,639,1519.0,4,0,5,291000
1866,6,972,240.0,1.0,972.0,972,1948,2002,1,1948.0,0.0,5,1,20,0,0,8000,1.0,0,0,292.0,2,0,6,132000
1867,6,1456,400.0,2.0,728.0,728,2005,2005,2,2005.0,0.0,8,0,60,24,100,8029,0.0,1,728,728.0,3,0,5,176000
1868,5,1728,576.0,2.0,1048.0,1728,1956,1956,2,1956.0,70.0,7,1,20,99,0,13495,1.0,0,0,222.0,3,0,6,177625
1869,5,1221,392.0,1.0,784.0,949,1924,1950,1,1965.0,0.0,7,0,50,0,0,9738,1.0,0,272,392.0,4,0,7,104900
1870,7,1749,515.0,2.0,842.0,856,1999,1999,2,1999.0,0.0,7,0,60,85,140,9272,0.0,1,893,342.0,3,0,5,196000
1871,9,1577,564.0,2.0,1577.0,1577,2005,2005,2,2005.0,394.0,6,1,120,39,203,7841,1.0,0,0,729.0,2,0,5,280000
1872,7,1474,400.0,2.0,384.0,804,1995,1996,2,1995.0,22.0,7,1,80,72,120,8530,0.0,1,670,384.0,3,0,5,168500
1873,6,1671,423.0,2.0,781.0,781,1995,1995,2,1995.0,0.0,7,1,60,84,0,13041,0.0,1,890,781.0,3,0,5,170000
1874,3,2034,1041.0,4.0,0.0,2034,1953,1953,1,1953.0,0.0,9,0,20,266,483,43500,0.0,0,0,0.0,2,0,5,130000
1875,7,2009,400.0,2.0,989.0,1245,1939,1950,2,1939.0,0.0,7,1,50,20,0,6240,0.0,0,764,449.0,4,0,5,150000
1876,5,1100,462.0,2.0,1100.0,1100,1996,1996,1,1996.0,0.0,5,0,20,0,0,13015,0.0,1,0,1100.0,3,0,6,145000
1877,5,1728,560.0,2.0,1728.0,1728,1976,1976,2,1976.0,0.0,8,0,90,0,0,9297,2.0,0,0,122.0,4,0,5,188000
1878,6,1600,460.0,2.0,916.0,916,1997,1997,2,1997.0,0.0,7,1,60,38,100,8773,0.0,1,684,916.0,3,0,5,169000
1879,5,1125,430.0,2.0,1125.0,1125,2006,2007,1,2007.0,0.0,5,0,20,64,80,8536,0.0,1,0,1125.0,2,0,5,155000
1880,7,1391,530.0,2.0,1391.0,1391,2004,2004,2,2004.0,0.0,5,0,120,158,156,4282,0.0,0,0,1375.0,2,0,5,196000
1881,7,1995,435.0,2.0,854.0,864,2002,2002,2,2002.0,0.0,8,1,60,48,264,8740,0.0,1,1131,280.0,4,0,5,219500
1882,6,1456,390.0,2.0,728.0,728,2005,2006,2,2005.0,0.0,8,1,60,24,0,10237,0.0,1,728,728.0,3,0,5,170440
1883,6,1426,440.0,2.0,690.0,698,1977,1977,1,1977.0,140.0,6,0,60,0,252,7950,0.0,1,728,155.0,3,0,6,159500
1884,7,1682,530.0,2.0,1304.0,1682,1970,1970,2,1970.0,288.0,7,1,20,0,98,10400,0.0,0,0,1304.0,3,0,6,174000
1885,7,1277,526.0,2.0,1277.0,1277,1970,1970,1,1970.0,0.0,5,1,20,0,0,10628,1.0,0,0,499.0,2,176,5,167000
1886,6,1456,440.0,2.0,855.0,855,1976,1976,2,1976.0,0.0,7,1,160,0,87,2280,0.0,1,601,289.0,3,0,6,148500
1887,5,2228,720.0,2.0,0.0,1114,1979,1979,2,1979.0,0.0,8,0,90,0,73,7018,0.0,0,1114,0.0,6,0,5,147983
1888,6,1217,288.0,1.0,626.0,626,1980,1980,1,1980.0,0.0,6,1,160,28,0,10762,0.0,1,591,626.0,3,0,6,120000
1889,5,1090,450.0,2.0,1090.0,1090,2005,2006,1,2005.0,0.0,5,0,20,49,0,7024,1.0,1,0,110.0,2,0,5,157000
1890,5,1456,280.0,1.0,810.0,1002,1948,1950,1,1954.0,0.0,7,1,50,0,0,7585,1.0,0,454,810.0,4,0,3,91500
1891,5,796,0.0,0.0,796.0,796,1910,1950,1,1980.0,0.0,4,0,30,0,328,8777,0.0,0,0,796.0,2,0,7,85000
1892,5,1214,461.0,2.0,1214.0,1214,1965,1965,1,1965.0,0.0,6,0,20,0,0,9170,1.0,0,0,420.0,2,0,7,140000
1893,5,955,386.0,1.0,955.0,955,1966,1966,1,1966.0,0.0,6,0,20,0,0,7742,1.0,0,0,192.0,3,0,7,127000
1894,6,1728,673.0,2.0,864.0,864,2003,2003,2,2003.0,0.0,7,0,60,56,216,8791,0.0,1,864,361.0,3,0,5,207500
1895,6,3672,836.0,2.0,1836.0,1836,1935,1990,3,1993.0,0.0,7,2,75,80,684,19800,0.0,1,1836,1411.0,5,0,8,415000
1896,6,1561,463.0,2.0,1561.0,1561,1960,1960,2,1960.0,132.0,6,1,20,148,0,13339,1.0,0,0,621.0,3,120,6,193000
1897,6,1481,343.0,2.0,702.0,702,1994,1995,2,1994.0,0.0,6,1,60,36,0,8125,0.0,1,779,702.0,3,0,5,174000
1898,7,1527,410.0,2.0,699.0,801,1948,1999,1,1948.0,0.0,6,1,60,0,0,11419,1.0,1,726,0.0,3,0,7,152500
1899,7,1640,595.0,2.0,798.0,798,2003,2003,2,2003.0,0.0,6,0,60,45,0,7226,0.0,1,842,798.0,3,0,5,183000
1900,5,1480,253.0,1.0,1080.0,1080,1951,1994,1,1951.0,0.0,7,1,50,0,0,11100,1.0,0,400,0.0,4,0,6,136500
1901,7,1792,564.0,2.0,963.0,963,2001,2001,2,2001.0,172.0,7,1,60,96,0,12435,0.0,1,829,602.0,3,0,5,231500
1902,5,1148,308.0,1.0,980.0,1148,1952,1952,1,1952.0,0.0,6,0,20,0,0,6420,0.0,0,0,219.0,2,0,7,123500
1903,5,1393,300.0,1.0,816.0,872,1955,1955,1,1955.0,0.0,8,0,50,0,121,16466,0.0,1,521,816.0,3,265,7,135500
1904,6,1044,528.0,2.0,960.0,1044,1976,1976,1,1976.0,0.0,7,1,80,0,228,6285,1.0,0,0,456.0,3,0,6,133500
1905,5,1144,336.0,1.0,1144.0,1144,1963,1963,1,1962.0,0.0,6,0,20,88,0,9204,1.0,1,0,247.0,3,0,5,124000
1906,8,1924,592.0,2.0,1086.0,1086,1998,1998,2,1998.0,530.0,7,1,60,75,208,12011,1.0,1,838,130.0,3,374,5,280000
1907,9,2599,779.0,3.0,1393.0,1422,1999,1999,2,1999.0,165.0,10,1,60,30,668,14774,0.0,1,1177,1393.0,4,0,5,333168
1908,8,2283,632.0,3.0,1008.0,1008,2003,2003,2,2003.0,188.0,9,1,60,46,120,11792,0.0,1,1275,158.0,4,0,5,270000
1909,6,1133,900.0,2.0,795.0,765,1950,1950,1,1989.0,0.0,5,0,50,0,0,8064,0.0,0,368,174.0,3,231,5,128500
1910,6,1398,542.0,2.0,1398.0,1398,1990,1991,2,1990.0,0.0,5,0,120,46,0,7175,1.0,0,0,494.0,2,0,5,172000
1911,5,810,576.0,2.0,782.0,810,1971,1972,1,1973.0,153.0,4,0,85,0,0,10820,1.0,0,0,88.0,2,0,7,130000
1912,6,1306,624.0,2.0,1306.0,1306,2005,2005,2,2005.0,135.0,5,1,120,63,170,5381,1.0,0,0,406.0,1,0,5,196000
1913,5,803,360.0,2.0,720.0,803,1941,1950,1,1941.0,0.0,5,0,45,0,0,5000,0.0,0,0,604.0,2,0,6,87000
1914,5,1435,308.0,1.0,910.0,910,1950,1950,1,1950.0,0.0,6,0,50,33,0,8674,1.0,0,525,0.0,3,0,6,128250
1915,6,2073,500.0,2.0,1542.0,2073,1978,1988,2,1978.0,119.0,7,2,20,0,349,13175,1.0,0,0,589.0,3,0,6,210000
1916,6,1991,432.0,2.0,854.0,1096,1932,1950,1,1977.0,480.0,7,1,50,0,0,11275,0.0,1,895,0.0,3,0,7,220000
1917,4,1067,436.0,2.0,1067.0,1067,1950,1995,2,1996.0,0.0,4,0,20,0,290,9600,0.0,0,0,625.0,2,0,7,128000
1918,5,1174,576.0,2.0,680.0,680,1900,2006,1,2000.0,0.0,6,1,50,26,116,9000,0.0,0,494,550.0,2,0,8,135000
1919,4,1689,432.0,2.0,1680.0,1689,1991,1991,2,1991.0,0.0,6,1,20,120,428,9990,1.0,0,0,297.0,3,0,5,228500
1920,6,1132,240.0,1.0,608.0,608,1939,1950,1,1939.0,0.0,5,0,50,0,0,6000,1.0,0,524,144.0,2,0,7,134000
1921,6,1024,313.0,1.0,1008.0,1024,1956,1956,1,1956.0,244.0,5,2,20,0,0,10533,1.0,0,0,235.0,2,280,6,157500
1922,8,2232,623.0,2.0,1173.0,1215,1993,1994,2,1993.0,372.0,8,1,60,165,173,11692,1.0,1,1017,549.0,3,0,5,263550
1923,6,1440,467.0,2.0,1440.0,1440,1981,1981,2,1981.0,310.0,7,1,20,0,0,12546,0.0,0,0,762.0,3,0,7,182900
1924,6,1680,540.0,2.0,880.0,1680,1988,2007,2,1988.0,260.0,5,1,20,44,292,21695,1.0,0,0,72.0,3,0,9,222000
1925,5,1092,0.0,0.0,1092.0,1092,2007,2008,1,1980.0,0.0,5,0,20,52,0,9278,0.0,0,0,1092.0,2,0,5,146000
1926,5,1559,812.0,2.0,1559.0,1559,1948,1973,1,1948.0,0.0,5,0,30,116,0,8100,1.0,0,0,1221.0,2,0,6,153500
1927,9,1980,770.0,3.0,1980.0,1980,2004,2005,2,2004.0,66.0,8,1,20,45,194,16737,1.0,0,0,533.0,3,0,5,315000
1928,8,2630,696.0,3.0,1470.0,1470,1998,1998,2,1998.0,473.0,8,1,60,66,0,9200,1.0,1,1160,484.0,4,0,5,315000
1929,8,1861,851.0,3.0,1341.0,1341,2007,2007,3,2007.0,156.0,7,1,60,60,144,9801,0.0,0,520,1341.0,3,0,5,257000
1930,4,1200,850.0,3.0,1200.0,1200,1964,1964,1,1964.0,98.0,6,0,85,119,0,14137,1.0,0,0,88.0,3,171,5,173000
1931,5,2320,672.0,2.0,0.0,1547,1948,1950,2,1979.0,0.0,7,1,60,144,120,14762,0.0,0,720,0.0,2,0,6,169000
1932,8,2200,685.0,3.0,2200.0,2200,2003,2004,2,2003.0,470.0,8,1,20,55,208,15262,1.0,1,0,643.0,3,0,5,382500
1933,8,1795,534.0,2.0,1777.0,1795,2002,2002,2,2002.0,281.0,7,1,20,159,171,9742,0.0,0,0,1777.0,3,0,5,230000
1934,5,1297,498.0,2.0,1297.0,1297,1954,1990,1,1954.0,650.0,5,1,20,0,0,8532,0.0,0,0,84.0,3,0,6,153000
1935,5,1319,270.0,1.0,608.0,1319,1953,1953,1,1953.0,0.0,5,0,20,0,66,10634,1.0,0,0,0.0,3,0,6,123000
1936,7,1463,539.0,2.0,1463.0,1463,1998,1998,2,1998.0,0.0,5,0,20,81,0,14753,1.0,0,0,513.0,3,0,5,207000
1937,7,3493,870.0,3.0,1470.0,1675,1880,2002,3,2003.0,0.0,10,1,75,0,302,18386,0.0,0,1818,1470.0,3,0,9,295000
1938,5,1094,576.0,2.0,1094.0,1094,2003,2004,1,2004.0,126.0,6,0,20,0,0,12450,1.0,0,0,365.0,3,0,5,149000
1939,6,1960,440.0,2.0,860.0,860,2002,2002,2,2002.0,0.0,8,2,60,48,288,7851,1.0,1,1100,235.0,4,0,5,216500
1940,5,808,308.0,1.0,808.0,808,1958,2000,1,1963.0,0.0,5,0,20,0,143,5175,0.0,0,0,254.0,2,0,8,112000
1941,5,943,528.0,2.0,943.0,943,1967,1967,1,1972.0,323.0,5,0,20,0,132,8398,1.0,0,0,300.0,2,0,5,134500
1942,7,1246,428.0,2.0,1146.0,1246,2007,2008,2,2007.0,20.0,5,1,20,24,100,3710,0.0,0,0,1146.0,2,0,5,187687
1943,4,1128,528.0,2.0,698.0,698,1920,1950,1,1980.0,0.0,6,0,50,0,30,7500,0.0,0,430,698.0,2,0,4,68400
1944,6,951,480.0,2.0,951.0,951,1958,2007,1,1985.0,0.0,6,0,20,0,0,8010,1.0,0,0,206.0,2,0,9,143500
1945,7,1644,569.0,2.0,1518.0,1644,1989,1989,2,1989.0,145.0,5,1,80,0,80,12800,1.0,0,0,0.0,2,396,5,275000
1946,7,1959,766.0,3.0,1907.0,1959,1988,1989,3,1989.0,70.0,9,0,90,0,0,11070,0.0,0,0,1907.0,5,0,5,171000
1947,6,2054,390.0,2.0,992.0,1022,2000,2000,2,2000.0,40.0,7,1,60,48,24,12224,1.0,1,1032,297.0,3,0,5,244000
1948,5,874,352.0,1.0,864.0,874,1971,2004,1,1971.0,0.0,5,0,20,0,0,6953,0.0,0,0,395.0,3,0,7,130000
1949,8,1685,658.0,3.0,1685.0,1685,2006,2006,2,2006.0,298.0,5,1,20,63,112,11824,0.0,0,0,1685.0,2,0,5,253000
1950,4,693,0.0,0.0,693.0,693,1941,1950,1,1980.0,0.0,4,0,30,20,0,4118,0.0,0,0,693.0,2,0,4,52500
1951,8,1034,598.0,2.0,982.0,1034,1989,1989,1,1989.0,0.0,4,1,120,36,141,3907,1.0,0,0,235.0,1,0,6,185000
1952,6,1490,392.0,2.0,745.0,745,2005,2006,2,2005.0,0.0,7,1,60,20,36,8918,0.0,1,745,745.0,3,0,5,167800
1953,8,1713,856.0,3.0,1713.0,1713,2004,2005,2,2004.0,262.0,7,1,20,26,0,9591,1.0,0,0,625.0,3,170,5,274900
1954,7,1472,588.0,2.0,1372.0,1472,1980,1980,2,1980.0,225.0,6,2,80,48,233,14115,1.0,0,0,336.0,3,0,5,187500
1955,7,1971,689.0,2.0,1113.0,1113,2005,2005,2,2005.0,0.0,8,1,60,48,0,9675,0.0,1,858,772.0,3,0,5,253000
1956,4,988,297.0,1.0,526.0,526,1973,2006,1,1973.0,0.0,5,0,180,101,120,1974,1.0,0,462,25.0,2,0,7,105000
1957,6,1576,368.0,2.0,1208.0,1576,1961,1961,1,1961.0,90.0,7,1,80,0,85,11475,1.0,0,0,640.0,4,0,6,174500
1958,7,2049,467.0,2.0,1065.0,1065,1996,1997,2,1997.0,0.0,9,1,60,48,120,21533,0.0,1,984,1065.0,4,0,5,210900
1959,4,1531,209.0,1.0,756.0,1169,1947,1979,1,1947.0,0.0,8,1,50,0,0,9350,0.0,0,0,564.0,3,0,6,127000
1960,7,1358,484.0,2.0,1358.0,1358,2004,2004,2,2004.0,146.0,6,1,120,30,192,8198,1.0,0,0,638.0,2,0,5,207000
1961,7,2050,529.0,2.0,832.0,1154,1978,1978,2,1978.0,256.0,8,1,60,192,192,13250,0.0,1,896,832.0,4,0,6,154000
1962,9,2338,1110.0,3.0,2660.0,2338,2006,2007,2,2005.0,710.0,8,2,20,135,0,51974,1.0,1,0,1559.0,4,322,5,591587
1963,5,2640,1008.0,3.0,2171.0,1392,1925,1975,2,1977.0,0.0,10,1,190,48,631,22136,2.0,1,1248,1153.0,5,0,5,180000
1964,5,1584,792.0,3.0,1584.0,1584,1967,1967,2,1967.0,0.0,8,0,90,152,0,8944,0.0,0,0,1584.0,4,0,5,124000
1965,6,2237,440.0,2.0,712.0,1375,1980,2006,2,1980.0,0.0,7,1,60,24,305,9839,0.0,1,862,250.0,3,0,8,204000
1966,7,1477,216.0,1.0,861.0,877,1928,1950,2,1928.0,0.0,6,1,50,50,0,6292,0.0,0,600,861.0,3,0,7,145000
1967,5,1510,517.0,2.0,1510.0,1510,1967,1967,2,1967.0,268.0,6,0,20,40,0,9680,1.0,0,0,500.0,3,204,6,178900
1968,8,2392,870.0,3.0,1396.0,1407,1997,1998,2,1997.0,423.0,7,1,60,70,0,9452,1.0,1,985,322.0,3,0,5,348000
1969,6,1716,672.0,2.0,810.0,1170,1915,2004,2,1970.0,0.0,8,0,50,195,0,9144,0.0,0,546,810.0,4,0,4,162500
